"FL2009P4_cov.sum","FP.GCC_cov.sum","H1306_1_cov.sum","H1306_2_cov.sum","H1306_3_cov.sum","ND822Pi_cov.sum","US0400009_cov.sum","US100006_cov.sum"
"PITG_13151",21.0845203699918,47.4696277363929,22.9752700754177,61.6332188803241,29.694852797486,23.7123480346117,16.3144100617809,21.7473226078356
"PITG_13152",27.7962589664743,51.3671324094885,27.4640439129316,67.604276231328,35.2382727022957,27.4131820804952,26.0782169706231,26.268315697024
"PITG_13153",22.588250805329,39.386364542896,25.5019943358738,59.1146076592189,24.0417896524445,24.9505748181055,16.1135601079895,23.1794237149859
"PITG_13154",26.1030353622721,60.0010310086017,23.9471632832667,55.7983434377456,18.2394231068326,31.7196329405279,38.6966940454256,32.1647333311753
"PITG_13155",27.4624828735709,56.1291014161468,25.9225776209864,68.3775017188123,33.5122598951058,26.7316689957356,27.2707019712734,26.6434871106839
"PITG_13156",23.2415292169294,37.0507638935768,24.0130989166086,65.3822373113719,24.9209458423462,24.7787730836902,17.4119189531511,23.5259242019848
"PITG_13157",22.6910745813915,43.933558480456,24.2416508036223,66.7039315990552,21.0926264215086,23.2897960430412,16.4900164233866,23.2661814610621
"PITG_13158",20.6150352141168,38.9229203886209,22.672885895938,56.2002193225725,22.839361690958,20.307398903036,16.8180245353652,21.4039207201791
"PITG_13159",20.8083832014325,38.5770358114722,24.057380627079,60.4454753681196,25.4741027154078,23.465613100498,16.2277829361281,23.1730657174343
"PITG_13160",21.4347748304094,41.5527970191589,24.3395316573486,66.6481562612274,25.6583987809134,26.9728480040531,19.4701660919658,23.6440342267569
"PITG_13161",22.0639669674372,40.8754520058006,24.1713422510789,61.7116077290644,20.0144700094341,22.6955231777908,15.1360802000991,23.8678432535606
"PITG_13163",23.930167361505,3.78116763983582,13.4442592497042,34.677026847238,14.7259288552171,10.842583757136,2.47201042154644,24.6044807385988
"PITG_13164",21.3164712677341,43.2858102485849,25.2521309568038,60.0674664685915,26.736250823855,24.2246377165901,15.0555867682895,22.5477003465189
"PITG_13165",24.0455293440175,44.1159708177602,26.9597281519438,65.4759577196843,28.4733866868926,23.5308697575778,16.4178692580837,25.3885771819787
"PITG_13166",22.1019336075011,38.194955109771,23.7628967299017,61.2376576895306,24.737514875643,22.891477885325,16.5635285559067,21.4362415401408
"PITG_13167",25.0150632878424,45.0930069574233,23.0055774424993,63.22319127868,27.548007291467,25.6334933814852,18.0428337940927,25.9440409048839
"PITG_13168",21.0189850441943,41.5534761519055,24.139186302986,63.238456920982,28.1177423401193,23.8133374933397,18.011836454692,23.2404339120413
"PITG_13170",24.1311173966624,45.8601651929766,27.122181343825,63.6002487641107,22.2911261722929,25.5656262823775,17.2521163570503,22.5537399976119
"PITG_13171",22.6613429152509,46.2870180925127,26.5101302865634,64.6723232412074,29.462878889887,25.2712997495296,15.8240283226484,24.2839219612865
"PITG_13172",23.1177470883458,39.2888969604358,22.7991550287078,65.8665683391321,28.6396822144962,23.3955666556163,16.7566278031872,22.9016019666051
"PITG_13173",21.1946861786602,40.963244167074,24.371790995857,61.1322826991242,27.5102307096444,23.0799725209901,17.2177045474561,23.8901818497515
"PITG_13174",21.4220506528801,42.2128975927216,23.8296718871437,63.810267701513,28.9250003449535,25.1934950922236,18.0478118243874,25.2830747436098
"PITG_13175",22.9425798835317,42.1925855303328,25.0673119606012,67.4814180440309,28.4989127968752,26.4070380559326,19.5144846816706,24.9073763669978
"PITG_13176",22.9026141580766,40.6158665407313,25.1288937013361,57.7215145121661,25.6833072930291,24.0643396530561,18.4684102286817,22.5544023404171
"PITG_13177",23.8390371379863,38.3820593712419,24.5240411525685,60.0254541405627,27.0576021054304,23.4794453773615,16.2528608311815,22.9699049859623
"PITG_13178",22.5821872806154,40.7489885652107,24.3638711624632,55.3644366219042,20.3423438664632,22.542925133031,15.6561169180038,20.5458916760496
"PITG_13181",20.3172798720419,48.8251924245555,25.601221968469,63.2456916764308,26.269952257231,23.9740180243535,26.9793546557861,24.1581540986748
"PITG_13182",22.0934877323732,47.88593016407,23.932380143975,60.8943061958782,23.7931162630133,25.5579175094355,17.3480087755574,25.1590407814571
"PITG_13183",23.8114224649985,44.1545036930557,26.2911991130641,70.7492350189043,23.646226811568,25.2535580843744,19.1005282157399,23.8135734781209
"PITG_13184",21.717035511945,45.1949474651379,25.2875514645813,60.6875917806677,29.3692970136512,23.307359237016,15.9123926385691,23.7974310878709
"PITG_13185",20.5371203245446,40.1248607621657,25.4150526467216,62.5227848533452,24.1158538127024,25.2013314281901,14.9182268942241,25.7066985857262
"PITG_13186",24.5649225087272,41.4117600196204,25.0800370534758,58.0104548151112,27.4391955402219,24.311771492092,16.4010821433907,24.3285604171082
"PITG_13187",23.0438973304833,48.371246271757,28.3162753271065,61.5962909578612,29.9288259689143,27.5579115171855,16.0475121756851,25.77001623182
"PITG_13188",20.4282425966758,42.3067919057347,22.0451439841751,62.0431716154218,23.6742040833204,23.2760686898673,14.5293393505359,23.4145141337978
"PITG_13189",19.2148451018588,49.8397675019986,21.7015213374493,59.150009286716,29.7417371055293,21.7888699943967,12.5125153580349,20.3548060930777
"PITG_13191",19.7340864673599,42.7127894182461,24.3489385630363,65.7430408411477,17.5055509981787,27.2979344292207,18.6280251648202,32.0323435549368
"PITG_13192",16.3878900488804,36.5346019081058,23.3834730419961,56.6949762746859,23.190579537629,21.0725909377996,15.4187572807081,21.5708707514627
"PITG_13196",18.4625285166417,40.1830309870409,22.9809354989937,56.147342694387,23.6099928292485,23.6164721049209,16.066970847621,22.2979311202385
"PITG_13198",19.4966627597582,48.3225569514526,27.8473129071131,74.0162412971404,25.8993100102091,28.8454899744461,32.1936158780049,28.9452827177231
"PITG_13201",38.711093202555,87.1636955536921,57.6558536415393,152.384871323724,81.6644507979143,67.819508649038,64.9691221390856,73.0685349944802
"PITG_13202",17.0399641126509,36.5150502087986,22.7882353004182,56.6455344829691,28.771653544632,23.0847087230012,21.6258898606042,21.8428485428039
"PITG_13203",29.125596187265,85.1438805893195,33.213555930519,98.3584729928216,36.0692442162254,34.09999988773,51.1954697265593,33.1369956623849
"PITG_13204",10.1275657915667,26.4565143316328,7.16212319493632,18.7821541381958,8.60479805136537,8.1899317351104,8.63385354977019,7.86179847249188
"PITG_13206",11.9579366507562,55.0422996372146,14.789284348957,45.6353676179015,16.2759282450211,16.4601248463261,24.0029544930022,18.0316580569856
"PITG_13209",0.622204090577117,6.0326269390819,3.09056332332332,8.51897503036808,2.10914065631901,2.45687280603298,2.25853372596743,3.65154109984648
"PITG_13210",18.1622813264384,41.235059089281,20.2581851651291,54.7093802620648,19.5489685467481,24.2987899061615,17.5427483361838,24.8341465749593
"PITG_13212",18.3258028844716,33.9460226998923,22.0035954061795,58.7016788780642,23.9196603608247,22.6064630717283,16.6606158533173,21.9607320767532
"PITG_13213",21.2122439861309,41.004254506604,26.5342352315195,54.2698465432694,43.4262186093402,26.2451596724188,15.220842030517,23.57963333658
"PITG_13214",19.9875246945893,47.4056707720626,22.5747530120352,57.4673540985637,29.3200353104446,21.4479663480765,26.9726401847025,22.3805175212555
"PITG_13217",21.0894203364188,42.4818118433203,27.3575000807498,78.0099103520918,19.4197463951721,34.6469691599028,25.3702777566455,34.9739917883286
"PITG_13218",22.7371264057357,39.2851394941571,33.8047162853124,77.607939310915,14.0254618259712,29.5969916173037,24.1223444598197,31.7504720532212
"PITG_13220",18.061628156168,46.4705559881119,21.8764020977088,58.0807478815588,18.0839025183615,25.2942594190146,28.7966405412508,27.7158623465452
"PITG_13221",18.4705645408166,51.3992789449793,25.093075963653,63.636080486291,22.556378750553,24.5575779674909,26.5885945416644,28.5540171634837
"PITG_13223",20.6973654384375,38.3477101966929,27.0701558430451,64.5721678376617,31.1407456384917,25.8188712164573,19.1759893153917,23.2674156365505
"PITG_13224",17.3387416558309,37.1669016037586,19.9075265362079,57.451477478149,24.7514083833694,22.7875641439735,17.5624838003307,23.5353214959596
"PITG_13225",15.3297925865508,44.6521599058424,23.9257628033651,52.932345498005,23.8022777099493,21.2605163577952,18.4163047246333,23.1564638253655
"PITG_13226",16.5684891200987,39.404750752139,21.4707574625178,54.0934310483196,25.9738532055467,21.5263985858291,16.4700773353454,22.2087652254413
"PITG_13228",16.8940295450746,37.4439189639671,22.3632941467312,57.9596566562053,26.5820622235355,22.3272163771398,16.5741359326219,21.9814315789169
"PITG_13231",17.1815975250782,31.7199023670567,21.5404986655626,55.6231072858959,22.0452002688226,21.5428663731782,17.199015568889,22.6640691122873
"PITG_13234",18.2952782877911,40.6043250845508,24.654040887478,62.2992763374788,24.9339978799299,22.3076817721047,18.3146036042277,21.665800064087
"PITG_13235",18.0574855352018,41.5208199771523,23.1600016352261,68.4212263696843,32.1174315114748,24.1756673947774,19.3401484025851,24.5429535884532
"PITG_13236",17.1374798085419,37.4390407443999,21.5248447398031,57.6020780956922,28.5017303594677,23.0875240673809,19.1970529454843,21.6472673189862
"PITG_13237",17.7503952021769,36.7969857336694,22.3115281965272,57.9275821025778,26.6318226214466,22.1802623914929,17.3791137046913,23.1584719734413
"PITG_13239",18.6785676359482,39.3636878606985,22.1283874099046,57.2968225928096,22.7138379495946,22.6005149495746,16.6530204303652,23.4663048404303
"PITG_13240",19.8998412726483,35.1363327791541,24.1247357143742,60.6205358593469,32.6322512209798,21.6479435169947,17.396387850151,21.0222630434644
"PITG_13241",9.41577756555111,12.253825580757,12.0343263677387,30.4795802817895,10.101892678839,8.0236762710903,9.23411799272762,17.3532253061937
"PITG_13242",15.1499604411947,34.7971711412756,19.3140375098414,50.2996345903414,25.9658877419162,18.4286279776262,13.4266226576124,22.5278156678738
"PITG_13245",15.6653900418266,37.4412362174861,21.9595440989727,58.0640224893308,27.5356373457109,21.2649212888125,18.1595021627167,23.2979814703232
"PITG_13248",18.8335208968247,38.668975782024,24.817905959897,61.0688173942881,23.6648399682212,24.8530261339105,19.9733514788573,25.9574106156959
"PITG_13249",17.2260845302656,41.9710262143731,23.4664907581123,58.5222879088939,28.5140199619807,23.1502837543454,17.8320340878403,22.7425544942349
"PITG_13250",19.0046678934034,34.3294705354641,22.871861645097,53.2791771728486,24.5070647579098,22.6381754531328,18.1236754074135,24.528292915295
"PITG_13251",15.9033353759089,30.007249183781,20.8661537426251,56.5690935402746,15.4495705753369,21.5685096564235,18.2903182093983,22.6329496738166
"PITG_13252",18.7428711135715,43.2996224904829,23.9573805197063,58.8850881671321,25.1748115042472,24.0085861119196,17.3765335770169,24.3773618312703
"PITG_13253",16.818346688822,40.1190212775418,23.0301170578226,62.1150811786958,33.0938072012983,22.4852895421659,18.534744558841,24.3421411239157
"PITG_13254",17.8413993266135,37.4601196813113,21.8174570213717,56.7641742233794,33.2826374038154,22.1320763538574,18.4184271199747,22.4574037406384
"PITG_13255",17.7640541386778,40.8569280708109,23.809189322668,57.7528933185392,27.3217969700236,23.3002873214375,17.9305548186853,22.8733434620719
"PITG_13256",16.9291354359703,34.2516865898202,23.7506271442304,58.1669812001986,31.8995590806889,24.6733414635935,16.8453764995184,21.6087584450844
"PITG_13257",17.19103975929,39.2684823661415,26.2919421270198,58.0625827623886,24.9380644061583,24.2409938632499,16.6562520847001,24.9246902311981
"PITG_13258",19.4806048654972,40.8261697653716,21.030119683088,57.7747710620975,25.7872757739827,24.8707601531703,18.713658497977,25.4184257901146
"PITG_13259",17.3946563277648,38.1779969385077,20.5879203149703,52.8164367733534,25.8498242637365,23.4151831105468,18.7977497309081,23.8756343708989
"PITG_13260",18.3950197735972,37.2047735548917,21.7594156805729,60.1550902431993,26.5053893288249,22.5443929058363,17.4773932752041,24.069058433434
"PITG_13261",18.1463624366795,36.8248341472056,22.089442352876,54.7212278176204,26.888874989915,21.0396748017767,19.4282551340065,23.223434126621
"PITG_13262",19.6590319525346,40.2433583536569,24.8986643103208,63.8418199713017,30.1255481512293,21.8130878808744,18.725208699029,23.083385024769
"PITG_13263",20.8742154738772,38.5389255289368,25.3526119925357,68.6542316651482,33.7261065743813,23.1352764374672,18.4045770896428,24.5586202609399
"PITG_13264",20.447687694131,40.3954816844791,24.8917195361866,66.0242874931749,30.9895352943294,24.2260909353483,22.1216585600135,25.8595969013019
"PITG_13265",16.4268076086543,41.4576570870994,21.5900728125131,57.4013842113026,28.094610747145,23.4978370895837,18.81152148357,23.2509918309096
"PITG_13266",15.838320838086,34.6641726367213,21.6512503343,60.0309852942253,24.8449267199342,20.185290200369,17.1010379058798,23.0710517941352
"PITG_13267",17.0889721330328,34.3627548592284,23.3775340952593,59.5608773787763,27.1064200683139,21.8945986726986,19.2034102907803,24.9022560323873
"PITG_13268",19.1387073797937,36.8671647159215,24.1754249022252,60.4812105498075,31.1805967300075,24.5128868033491,16.3778464821729,23.5497642767198
"PITG_13269",17.9250355014656,36.2040606873545,26.2906500975146,61.2859598448272,20.4944708464928,25.8844736407294,19.1177395712116,25.7571752672994
"PITG_13270",18.7101864883135,37.9488958515756,36.4338863768147,85.806874616522,38.0262627981853,24.4332419222551,19.4156847586468,23.516266742538
"PITG_13271",23.134552474734,36.32005216209,28.747787210725,75.6886125079697,28.6504334087194,24.1451905865887,19.6235159015057,27.1742660078194
"PITG_13272",19.5702772416591,36.3395439062515,29.7169599746626,89.9352410080903,38.7091433208078,18.2048654941539,19.4855947095242,21.0721602942023
"PITG_13273",18.0804618772399,38.6605732176402,34.0589569116006,97.8918646555017,43.904373936963,21.1337178792807,18.0981949861578,23.2050103021195
"PITG_13274",12.9940510670067,34.7728666137713,32.2519520838636,85.6833544532877,37.3051567880341,23.8221891379958,17.110614869553,24.4611760949466
"PITG_13275",15.2502535528345,36.0158543056734,34.9984624927455,85.3955181248016,42.6788496646314,23.025735846078,15.7992304620242,23.0692421846189
"PITG_13276",16.1693908490675,36.1999450323507,37.3601302777311,93.309997558018,40.7589866413181,22.4756981296226,14.0521196147753,24.2436337575833
"PITG_13277",17.4118682527973,31.4427101277688,33.7134541639723,81.8338793642691,36.2313411067932,22.5211183017951,14.1419131617015,23.8474569292416
"PITG_13281",19.6502596948751,44.8293998388245,25.8056879284232,62.7826307855466,29.8728133498449,23.1504120537393,18.8305613034579,22.5060908270074
"PITG_13282",18.254135124541,39.1994178127007,22.0565165322494,62.5931891766668,29.9809564867367,24.3198977913519,20.3204209665264,23.7192481938743
"PITG_13283",20.5386913115823,37.8783007548778,25.3200908808085,59.950204685982,27.9835400166652,24.9771875100282,19.9086396231303,24.1782163564285
"PITG_13284",18.2116061607018,37.6652149979527,23.2462819184771,56.4647838808516,23.7238073772599,24.707732217639,15.9472691170484,22.921842753537
"PITG_13285",16.6908048422662,43.0075054075935,25.422583676058,69.0790886267724,27.8957647096338,23.5091194852015,20.3172687591436,22.6882902477417
"PITG_13286",18.2027414911457,34.2103952375056,21.0438071063549,53.0718447444746,22.9711834882434,26.3453841319814,18.5914926693544,25.2090829158794
"PITG_13289",17.4836054315385,39.2479269349886,21.3276808915001,58.9483731013315,21.129751014065,22.4604813843944,16.2056383567977,21.2086092000676
"PITG_13290",18.4054691757016,42.7570988470297,24.132769369118,67.6112328297693,25.6673206667667,22.7728090353766,20.0172335173583,25.8723620191885
"PITG_13291",16.9431931332781,35.8924033339021,23.6880390347603,62.1178975016817,25.4460478366831,23.8554456907908,18.8218042382049,26.1026109321434
"PITG_13292",12.688953870988,27.6574393360534,12.7924387809406,26.9918535575127,4.9953513727602,20.6126206203348,12.512729299599,18.5152056233972
"PITG_13295",16.3018142019501,36.161847053939,20.9126296385665,59.7476483091906,28.8147710876203,20.9474927113549,17.5815716758163,22.3013548982193
"PITG_13296",9.92786034970301,27.6948419095511,16.916083879633,36.8825756610159,14.7236129403297,13.404459061554,10.9312364954059,16.9380584044788
