"X90128_cov.sum","F18_cov.sum","PIC99114_cov.sum","PIC99167_cov.sum","PIC99189_cov.sum","t30.4_cov.sum"
"PITG_02030",6.59641555447091,2.48164447982391,6.96057346861973,1.09030133757398,5.35715963519691,9.60913149530216
"PITG_02031",7.65380055022803,3.01054521124801,7.35968746914898,1.24324287606251,5.67082421327588,10.943973012402
"PITG_02032",8.15087749198146,2.32390412146192,6.64044937044209,0.963607284945745,6.03008923641224,11.3382271704556
"PITG_02033",8.08516335060991,2.59320828887239,6.85886169274189,1.27357999048229,6.29665045865147,10.0769001155769
"PITG_02034",8.21367628920449,3.51345022161205,7.24446032665507,1.37478778693629,6.45685756643076,11.3606856379478
"PITG_02035",8.60675751191175,2.91395072197494,7.63847538775112,1.45645713040369,6.50609711375323,11.1723842464423
"PITG_02036",7.23840851712581,3.00443077477381,7.46340382803024,1.45557755349581,5.55126114137245,11.1981513853547
"PITG_02037",8.44564198524083,3.97012231856288,9.0229406646696,1.82448710098942,6.81163670463108,11.7143088805782
"PITG_02038",8.62790988178772,3.93119498279072,9.16720616248119,1.77196126405949,6.71949839868929,10.7844824181266
"PITG_02039",6.85212218028203,2.88915093366046,6.9316409407932,1.3257484491898,6.66768145138655,10.4089724186523
"PITG_02040",7.83653472835824,4.63589941469388,9.03866745225961,1.37265278921131,6.39541156385504,11.2191552448984
"PITG_02041",8.68889912236735,2.4379990244313,7.39883070392309,1.23230328638337,5.82329243828828,9.86931604266979
"PITG_02042",7.41868562764184,2.90981235615001,8.09500214705097,1.45798178274375,6.30908580930918,11.2340887125547
"PITG_02043",8.67090590825721,3.7850503446799,7.8415563817799,1.71726996604357,5.75946664355267,11.2642828543364
"PITG_02044",9.00645454634301,3.88623452455851,9.20413401001623,2.17509093029033,5.81542602648143,12.4236178775753
"PITG_02045",8.04460856615434,2.75654453034252,6.97418336920058,1.16076735560313,5.42550363048074,9.44150197282353
"PITG_02046",8.47547037084661,3.28908192173564,8.86576497111755,1.49199572402087,7.08028130580852,9.99093807344814
"PITG_02047",8.15843591478211,3.13228346071145,8.31900578392113,1.31105735945344,6.41142469198843,9.652080597862
"PITG_02048",8.72497228042454,2.5704413765212,7.81616421018484,1.32614047600364,6.93912959546041,10.8158053759738
"PITG_02049",8.31418859320014,3.45294813984697,9.23145693829356,1.64672921136835,6.11563751656258,10.4940349887205
"PITG_02050",7.80709465844664,3.33403739469739,8.66603337131191,1.5054929042898,6.264203012053,10.3258811596917
"PITG_02051",8.1209339902952,4.21550447369482,11.3799119958327,1.48651206276032,5.96503016067865,11.567446034492
"PITG_02052",8.63173332544581,2.44645645508471,7.17670552118241,0.894918937835959,6.20553549542358,11.434259104546
"PITG_02053",8.73145237630878,2.26162367989233,7.47548210507654,1.325895713864,6.24678764191055,11.5697552210622
"PITG_02054",6.8775756127248,2.43882899468001,7.25451178426584,1.21722735176078,6.35512010986458,10.820766345264
"PITG_02055",8.0747697534302,2.98285703228672,7.44534181463894,1.54338613516847,6.06031126437492,9.74793513542481
"PITG_02058",3.64245147378917,1.99112474398602,4.51137674625869,0.814658713487465,5.72339213090113,6.96954368515308
"PITG_02059",3.43332044824063,3.16319873822339,5.8568389644513,0.832376457791981,4.06213906858374,5.57362070638921
"PITG_02062",2.36088200546246,1.22844741583449,4.76107963811472,0.339762651111692,1.63187674885556,2.94264716655091
"PITG_02063",2.56545684375844,0.161170853027874,1.29695792563084,0.0858683006361938,5.37262178797421,6.84238119105787
"PITG_02067",3.55373291341359,1.87869553867943,4.89118102317809,0.755112269730735,3.30033422178016,4.90754671377201
"PITG_02068",3.83736161622126,1.60387304176905,4.1790911937411,0.78396127354274,3.34196226712167,5.85231069391302
"PITG_02069",3.84831826543632,1.23097533487889,3.38692286559613,0.59734326644894,3.41778405072145,4.82223253899009
"PITG_02070",3.4206153875094,0.899874208045455,1.14610748256247,0.106341530579204,1.69967721973052,5.1462200969202
"PITG_02071",5.89902023722181,4.71720107759774,8.64525590245009,1.49945162868737,6.23581020319954,10.9684879874255
"PITG_02072",7.04474471230033,4.81106712905276,6.33268179943924,1.32720571121072,6.39473111151717,8.87279382561721
"PITG_02073",5.98002555092678,2.88795664755373,8.1210120800278,1.12423694645796,5.34589192245711,9.08363896576776
"PITG_02074",5.84437783995672,2.40403457982309,8.6392132996848,1.18513535078002,5.4341020680308,8.67652670095142
"PITG_02075",6.1473755016453,2.32401074789387,6.91863299282497,1.03191008234552,5.79013414116906,10.1526914791913
"PITG_02076",5.90258512981589,2.50600802708394,6.37009735455464,1.10600225721932,6.40888763855979,10.6376502236468
"PITG_02077",6.35001862253152,2.86151123248003,8.50823700778887,1.42864500990009,5.98098035544375,10.0286135733433
"PITG_02078",6.37751026389075,2.44421611691631,7.3231759415209,1.00994250639589,6.48882267565072,10.7638266533977
"PITG_02079",3.93270936016691,2.77893135345593,6.16321839329457,1.1338402421188,5.98545485276347,11.758548308571
"PITG_02080",5.74075053858976,2.69972784173506,6.43132004652593,1.14004122212523,4.63604288542549,7.38539579241822
"PITG_02081",4.80946884447967,2.54076054600976,5.34068484839563,1.04676921897427,4.86358495416892,9.15660132185898
"PITG_02082",6.11686279708087,3.39517053567862,7.18052647582403,1.03454512459637,6.25079860891604,10.0783566650807
"PITG_02083",3.52804909914318,2.80814207270467,7.44963844777782,1.97381741898606,5.0720073611628,12.925095479014
"PITG_02084",5.51307005869765,2.57654557296705,7.68542518642025,1.01167010939136,6.66297599742249,10.3108940171484
"PITG_02085",6.26947121718228,1.5767878951202,7.56593066280447,1.11525288378952,5.71991695221865,10.0114983361563
"PITG_02086",6.02957454114787,1.00238135822353,5.90175865953608,0.865242630623719,4.77170506379286,7.78721627684577
"PITG_02087",5.8618378479057,2.91610374442915,7.80564176857644,1.09225898161421,5.98561684289001,9.58537100365003
"PITG_02088",6.17685712716973,3.4575654429267,8.22594153577103,1.22237865468711,5.54210276106811,8.96429587203477
"PITG_02089",5.6921199503601,3.63983985915544,8.03032294616396,1.2711559368903,5.90066194420588,9.45778131731144
"PITG_02090",6.76364118037374,2.58571683204034,6.77072643792727,1.53160993916296,6.19085838051768,10.7248937302086
"PITG_02092",5.86266810493891,2.90123133025573,7.71253168679839,1.1474976405571,6.09649586935764,9.46887131933232
"PITG_02093",6.50057423982243,2.72571194074181,8.11563793469252,1.20389793919902,7.52464623610301,11.1590496528236
"PITG_02094",6.42645944483018,3.89055372877913,7.37994686004619,1.27216737175505,5.62038409012844,10.6173533433403
"PITG_02095",5.14942762137808,2.94696684694158,7.49194445011852,1.53513551157284,5.72884181260936,9.72163683007072
"PITG_02096",6.3705436222632,2.94905567472126,8.54839020929175,1.36350144470702,5.37171441865343,9.69500438099586
"PITG_02097",6.06618556010757,0.860778978945818,3.95159675180437,0.664374544583589,5.45047033704431,6.08714245097222
"PITG_02098",4.23316971603786,1.91122874819478,7.71870148144977,0.706358073624429,3.9023276348546,5.06846945305972
"PITG_02099",4.92231944979394,1.25988914817367,7.08136630241223,0.194004890667459,3.99206685358243,4.50203898365771
"PITG_02100",5.08338951529355,2.16676409999487,14.9906275690812,0.571366378522182,2.7771594121594,4.92798688159402
"PITG_02101",4.40611030670663,1.54711676394391,4.16402907346812,0.676221748699401,3.46585691625126,4.81366428831088
"PITG_02102",4.40326240111654,1.09943302539913,3.09404766199924,0.467320753326137,4.21313787931908,6.18497735843167
"PITG_02103",3.94206172190205,1.53444531657753,4.32446032677016,0.617883542345724,3.86129317498056,5.26494606007609
"PITG_02104",3.88140300025537,1.49360075832391,3.53052198400528,0.688033210642449,3.66261886998121,5.0707141316209
"PITG_02105",5.83194518556086,2.91517544529022,7.11933868039868,1.23631583986361,5.71493485304503,10.4036449815907
"PITG_02106",6.93885154514879,3.1748702137666,6.90028342868058,0.988479833185919,6.14552417456071,10.3426673924565
"PITG_02107",6.58877371434034,3.68260288854353,6.73629831359842,1.02822652992814,6.90830615499325,11.2988391023863
"PITG_02108",6.77214951721137,2.95927298779593,8.31050209983665,1.46736040862953,5.97212826025814,11.430509224531
"PITG_02109",5.79802625918881,2.56865388755752,6.3767860482512,1.05332703874709,5.3409011713799,10.4220796885552
"PITG_02110",6.07412986755864,3.35307726306606,7.91728319597632,2.02591943736277,5.64050394662835,9.2817096616073
"PITG_02111",5.71833269805142,4.12231007167276,8.40303559728084,3.88461339186519,5.62162845307435,9.76625715873386
"PITG_02112",6.06575758546816,2.32018369332633,7.53854399617492,0.976624925585859,5.29500028823029,9.17069299279732
"PITG_02113",5.97845202340771,4.03200497649934,8.41837048874209,1.29303447160594,5.55801384359405,9.39837093829566
"PITG_02114",5.81451475813051,2.79975092479806,6.92454965892081,1.18692378005038,4.73845196308813,8.47439475283111
"PITG_02115",5.46378083561454,3.03807085463258,8.22403719204412,1.6384949964993,5.50328792825931,9.43207880498231
"PITG_02116",4.8887280736661,2.39868247865226,8.16620323151099,1.21534549469817,6.1666740184404,9.10245244020665
"PITG_02118",4.35511044360764,0,11.9598795324426,3.67963874109678,6.44171057569703,11.5785185857126
"PITG_02119",0,2.29175972464604,7.09383380114722,1.0147735390968,2.27984027756745,8.51419371385215
"PITG_02120",4.15455348491103,0.00731247747579625,16.9779363813926,1.96932458278264,2.97405429251195,4.55805252951477
"PITG_02122",5.38692879371562,2.91544358233282,7.75290458188236,1.37957116569593,5.51156127914803,9.30007758110393
"PITG_02123",6.22605363984674,2.21503064153839,6.03966100257939,1.26952578823677,6.23922534876136,9.35047224356303
"PITG_02124",6.22326924616061,2.76828424459034,7.2410533135422,1.05606391192903,6.14009673921513,8.84691457636919
"PITG_02126",5.95107760914278,2.53430548466272,9.07820062971533,1.42372079881418,6.52393105632737,8.73575071882496
"PITG_02127",6.93890547436774,3.54989537617414,8.36931820845319,1.11416535569057,6.1911592039239,8.16092937213685
"PITG_02128",5.87641707929186,2.64387847300201,7.61151777166616,1.15001386376674,5.5718552856338,9.77043100766018
"PITG_02129",6.1883465181361,0.811496435333717,6.03211370698587,0.608742709107197,5.41376550426326,8.15715799509005
"PITG_02131",5.49538176233775,3.5880558595345,8.83204551535889,1.31832464714818,5.77904309715121,9.54802297532392
"PITG_02132",5.55041462404767,1.68522025396207,8.38847035013154,0.942920693656776,5.15420633757002,7.9002046455571
"PITG_02133",4.99592168299539,3.10896963078827,8.52808098528476,1.08195909727773,4.85427587821924,8.71031001643021
"PITG_02134",5.41104785748175,2.50877026724932,7.43451422323137,0.944704212725378,5.40376501542457,8.51542467004123
"PITG_02135",6.24501356397838,3.05442596889816,8.37500187451709,1.11565317277617,5.63936521002161,8.3834596752878
"PITG_02136",5.63697092261543,2.82564535968254,8.44244387911954,1.14240889575222,5.75244083884711,10.1522177656589
"PITG_02137",6.1938118054427,2.7841822026159,7.84885871792743,1.52863374153263,6.69679263569501,10.4482993102063
"PITG_02138",5.64862144184141,2.50978613749159,7.15782251441799,1.47597244487326,6.09420122866668,10.0765747563236
"PITG_02139",5.36300466859628,2.44500613756074,6.97526354723683,1.3078122977379,6.07213831288838,10.1069589560484
"PITG_02140",4.97513862993274,2.64022652185833,7.15513146729473,0.993938340879253,5.54181308611006,11.8517791206091
"PITG_02141",4.82714592908125,1.82883815403456,6.40687439921464,1.13483281226213,4.69211855555012,8.07123084273586
"PITG_02142",6.05761205210405,16.5208338982966,4.73212551002658,1.00262042301895,7.08517513531049,10.9991659243565
"PITG_02143",5.83775044486231,1.98041250847217,6.98534658371236,1.43524482863747,5.33288055075774,10.5125780834541
"PITG_02144",7.32456918357694,2.67895776711929,8.4703856456003,1.33878555872052,5.61108512494776,10.9181270155044
"PITG_02145",6.72406731006134,2.99075696596161,7.98757855413148,1.56256528962538,5.61536485097636,8.85465104101614
"PITG_02146",5.94570402771435,2.8567581588451,7.19816819726297,1.20212492507107,5.29875623628557,8.719450976459
"PITG_02147",4.4301408089518,2.56155422543056,7.33285584050035,1.0700489181895,4.99865175039821,7.9456721783346
"PITG_02148",5.31315144933854,2.73995086701901,6.89118683109171,1.05261446745597,5.69337183195818,8.99432360126992
"PITG_02149",0.67828648980699,15.9494316408731,17.8874702496181,3.29976175444944,3.00448847683006,5.744951773291
"PITG_02152",2.20764297104627,5.84713215743318,11.0275699839616,1.77076914073464,3.29872249541601,9.10953107933986
"PITG_02155",4.77005465679049,1.94286646343165,5.2900272618035,0.703101381562867,6.14586739790429,10.3498555820487
"PITG_02156",6.83094144131938,2.49220612799572,6.22606078011553,0.880548410131682,5.51887880161729,10.8235510172915
"PITG_02157",3.93107224505083,2.38721316452294,5.66940432821308,1.30223366164645,4.34252020431528,9.35756949543902
"PITG_02160",5.48176209481592,1.27133541170951,2.26224799251702,0.659952733762921,6.18694649854142,8.27578441091295
"PITG_02161",6.15654198438388,2.92698826355559,7.1142652844323,1.03628266657276,5.72806984551719,9.07771450573466
"PITG_02162",4.51511820335095,1.76106759454509,4.75270092695869,0.784498555650255,3.55424357091546,5.15688947144613
"PITG_02163",4.74489007983098,1.34048272399143,3.3858452779534,0.752203533160233,3.38810238982464,5.27095842234962
"PITG_02164",3.8697778549044,1.37238709373527,4.07343230884168,0.546414032137538,3.53203420664917,4.91435979377687
"PITG_02165",5.27471198454383,0.0766922664234589,5.35017873872648,0.509071717804149,4.81174115659158,11.0769400623328
"PITG_02166",5.38957882736582,2.43523344810806,6.01595159609992,2.66747907682679,5.88331823710253,9.71836727006627
"PITG_02167",6.38566270023133,0.407247146923319,0.213377694955005,0.0627823797402664,4.91721557058136,5.56106760834787
"PITG_02168",7.87824100994744,3.26710540964498,0.189551443871149,0.485135440831612,3.49974316333898,5.67421656603011
"PITG_02169",4.73544429919009,3.38095305166779,0.327043613255181,1.10611645573383,2.89474761549513,4.43897212672501
"PITG_02171",8.01573372528233,1.87889615630365,25.436842700467,0.518953578215526,8.38518547762061,9.7336220356185
"PITG_02172",8.11855471665298,2.86818527167989,8.48431798527997,0.668637724294849,6.82122011813159,11.6448816713585
"PITG_02174",6.77271000790449,2.45632913761569,8.5524763256888,1.17265274534281,5.61536485097636,9.3793960933549
"PITG_02175",6.85131427714681,2.61872897350132,6.83517370420178,0.974363606141858,5.96823063821834,10.199785660979
"PITG_02177",5.23293173859754,2.4961886341971,6.05836663903189,0.967286569025591,5.01388562157915,6.94725075666526
"PITG_02178",4.26197415082191,1.77648146156812,3.80211681124182,0.715173128075733,3.78758673163876,6.64710474507882
"PITG_02179",4.85428742618871,1.71952051695471,3.88404665301364,0.506387924269796,3.21290463211534,4.35780068682349
"PITG_02181",6.69905279865944,0,4.67233571048503,0.752275317896091,4.74868896184664,4.77549526819165
"PITG_02182",4.1838832358335,1.63424570254942,4.43016243828971,0.662906508420333,3.69488905886872,4.76210055475406
"PITG_02183",3.5782844575369,1.23408689991031,4.16277244679919,0.485622961868833,3.08965684342056,4.43214261746792
"PITG_02184",3.84511135790915,1.16880309184138,3.2966778150073,0.960913759954735,2.74408955904515,4.32128767659889
"PITG_02185",4.56612675363108,1.88369513432281,5.04306359580359,0.995463767596963,3.69038728029614,5.32667492278159
"PITG_02186",4.96785032590317,1.22287480291166,4.06967524364429,0.683146575293074,3.45282821314885,5.62241178250034
"PITG_02188",4.39785907279365,0.711638041486967,4.29707331761968,0.374222875118332,3.04835805089757,4.56381925175183
"PITG_02190",4.80657982572938,1.92526111841276,5.29284136635916,0.644613492062174,3.93043566957711,4.63300728833375
"PITG_02191",5.2023416951579,0.808106452313552,4.83698663634937,0.465123756104237,2.91537101733547,4.83893210701511
"PITG_02192",5.48373670170541,2.31577835507539,10.1158511776632,1.61823367723222,5.91425563242518,8.40826862116959
"PITG_02193",5.71255957952271,2.97167449501929,11.3131113135977,1.94171636363948,5.72598276468374,8.60439765599381
"PITG_02194",4.04480245916402,1.24338009645849,4.57804582679322,0.788229913445244,3.6312120583022,5.16978150395938
"PITG_02195",7.43217726568773,2.94562772992486,8.40629436634763,0.838287412151887,4.75288771505916,9.86206540648262
"PITG_02196",6.54393181904379,2.91194491713521,8.36847487508936,1.38916963124575,5.61869161514052,9.46227359737594
"PITG_02197",6.37371936234761,3.06277203592427,8.57695867796938,1.69035054583143,5.86745974975143,10.2743353974131
"PITG_02198",5.56426872577828,4.40080460292381,8.07382359916857,1.4061429420497,5.76877302622575,12.5067456997476
