"X06_3928A_cov.sum","P17777_cov.sum"
"PITG_00649",61.663731788098,72.3934758277849
"PITG_00651",58.732044198895,74.8865304004957
"PITG_00652",64.3298171867211,74.3093991953459
"PITG_00653",65.2059998337581,59.8407838038565
"PITG_00654",61.7740224468117,64.4513035487319
"PITG_00655",59.5738969843862,73.2296128813936
"PITG_00656",71.5686567257756,84.8162309101539
"PITG_00657",71.3410682589574,75.7596919148653
"PITG_00658",71.8129281550524,79.0735769703966
"PITG_00659",63.0780239206244,61.41946460787
"PITG_00660",65.8456792187309,71.162050007827
"PITG_00661",68.3310871469244,73.4584747791251
"PITG_00662",69.1015401908343,74.6681047184093
"PITG_00663",67.4613242720576,73.180856516044
"PITG_00664",70.3359161684692,76.9401894509163
"PITG_00665",56.4273426693133,71.9844642368631
"PITG_00666",69.4202137498154,74.2827401367386
"PITG_00668",58.4436543209572,70.7317465452301
"PITG_00669",63.734371200646,65.7225278136106
"PITG_00670",59.348310245265,69.6703576936159
"PITG_00671",67.5047042496173,80.1389939874394
"PITG_00672",77.4212860621336,79.4606203916943
"PITG_00673",65.1613485216703,66.0016639185607
"PITG_00674",60.640804113988,67.0155577959932
"PITG_00675",66.4600872713746,73.0330121283341
"PITG_00676",62.5566771783907,72.7622909288566
"PITG_00679",64.2661404199787,76.4773077722147
"PITG_00680",49.2507999151641,56.2063013006112
"PITG_00681",66.0022421878177,74.3851855453124
"PITG_00682",78.9307269049385,84.4251066360695
"PITG_00683",64.7095474182334,72.2438581942281
"PITG_00684",34.3722072277661,35.4504797385355
"PITG_00685",60.5363525333944,61.9288148935937
"PITG_00686",66.9141433136408,71.2628077684492
"PITG_00687",58.3797573527712,65.3690368200675
"PITG_00688",56.8210617993221,67.7620947332554
"PITG_00689",77.9619700194461,77.308368693332
"PITG_00690",54.1929798194701,57.4682259740437
"PITG_00691",65.3403069949743,67.1697116724044
"PITG_00692",72.5635980977804,74.4977200004194
"PITG_00693",80.5609085422573,81.5900527806371
"PITG_00694",70.5413383181558,74.8116129779633
"PITG_00695",65.2827738759313,71.5745477664796
"PITG_00696",73.1480497001749,77.9995607302585
"PITG_00697",49.5784001981088,59.5047200468219
"PITG_00698",51.3521161098158,59.9015829103996
"PITG_00699",52.2919651802668,59.7270405551489
"PITG_00700",63.9411893163791,67.7288285205583
"PITG_00701",60.8439734976155,69.4925104752969
"PITG_00702",42.7368219135972,50.8801993138837
"PITG_00703",70.5868308401915,73.026534867237
"PITG_00704",72.4215422259693,84.1065370486838
"PITG_00705",69.3463514596693,63.237796500188
"PITG_00706",63.576417121644,61.3765716549548
"PITG_00707",53.105034709331,68.3453411717094
"PITG_00708",53.6674772084012,61.7798570380999
"PITG_00709",60.9154804574991,73.2221653750682
"PITG_00710",55.3128408033859,64.5789269659211
"PITG_00711",67.3251769034324,79.7209194906564
"PITG_00712",57.3110070154789,59.4874529420807
"PITG_00713",65.9531475593546,74.7485087837763
"PITG_00714",68.1990149693946,81.0488682652425
"PITG_00715",35.7645453320072,36.1835478414769
"PITG_00716",59.7461689407308,58.1098804345955
"PITG_00717",64.7018481266795,71.8464731133773
"PITG_00718",69.8125657260136,70.0984537359689
"PITG_00719",70.9573592535306,81.8097026957567
"PITG_00720",76.1497851774539,80.7520643225548
"PITG_00721",70.2797717670324,71.4788412996875
"PITG_00722",69.970617799144,79.4612299566115
"PITG_00723",45.7993452680961,45.2566742291411
"PITG_00724",53.451998890583,68.6269170374843
"PITG_00725",75.2929851645124,95.5763487095402
"PITG_00726",46.6064169270633,51.951083576878
"PITG_00728",24.4753332631779,23.7397637019514
"PITG_00729",66.9426173234591,70.6534733335676
"PITG_00730",70.0886666871343,87.6455595575935
"PITG_00731",66.6333580059956,70.2068535996078
"PITG_00732",66.7831558874398,69.0147004486955
"PITG_00733",66.5341560975911,71.1623940129682
"PITG_00734",62.3055542800893,73.177044958956
"PITG_00735",41.1427889301123,47.2102754969093
"PITG_00737",52.6480874762021,64.062916549308
"PITG_00739",23.9361528379574,44.115367339681
"PITG_00740",29.4478948690486,56.8795339579205
"PITG_00741",20.0593843809875,22.6661683629112
"PITG_00742",28.0622861526647,47.9298335074085
"PITG_00743",31.604946061938,45.7864289673528
"PITG_00744",58.6400770315098,41.9965842108095
"PITG_00745",60.4890344123162,65.8427529392939
"PITG_00746",66.5015365709933,73.9829500621388
"PITG_00747",58.9083417542561,65.2470671821344
"PITG_00748",77.2474736182157,81.1049624365604
"PITG_00750",91.2746128747725,100.026984568981
"PITG_00752",36.152068913652,48.1917740095597
"PITG_00753",26.9586253300309,23.5510514949999
"PITG_00754",35.2334460770652,31.8095752998582
"PITG_00755",56.4819010509186,72.2446168361684
"PITG_00756",59.4321818246516,68.6955324157248
"PITG_00757",29.7765178750764,37.2479453999824
"PITG_00758",44.6105406787149,56.4159493041135
"PITG_00760",52.444078048334,55.4786589412744
"PITG_00761",68.9266468850766,71.5424678500259
"PITG_00762",59.8812709510915,77.166802761137
"PITG_00763",65.2435849586227,70.6031765767482
"PITG_00764",73.2903872128672,70.053138732828
"PITG_00765",59.2775165511957,61.9925000626403
"PITG_00766",62.4968293549408,74.6102287164683
"PITG_00767",81.7602793969449,38.0961873600395
"PITG_00770",53.0320994168248,58.1106207204733
"PITG_00771",54.3353881154572,67.9176575003543
"PITG_00772",71.3151889090713,76.7207881709781
"PITG_00773",22.2091707738902,42.1221810191697
"PITG_00774",57.0243702337969,59.0334342256475
"PITG_00776",60.8605461356708,65.2118044597208
"PITG_00777",45.7583773570098,34.3710570211949
"PITG_00778",64.1015205688075,75.933120911843
"PITG_00782",66.043228172085,75.1286690831074
"PITG_00783",57.9869231300059,64.675045768845
"PITG_00786",76.2222433228046,81.1025557716567
"PITG_00787",66.215162833831,69.7337059142129
"PITG_00788",50.6535169826946,67.3566154173044
"PITG_00789",58.9344145351707,70.0156755855586
"PITG_00790",67.9620548961791,77.2305202346203
"PITG_00791",59.1497114406399,72.2947812003026
"PITG_00792",56.1404605904341,61.9760825269097
"PITG_00793",58.5010478002104,62.4784074184567
"PITG_00794",50.4116225313396,59.9700596314008
"PITG_00795",54.1875925575132,59.494421892618
"PITG_00796",61.1532880641078,61.9778035965607
"PITG_00797",52.8774289425692,66.3738949108848
"PITG_00798",68.5737523844247,75.9492892627293
"PITG_00799",64.9373720591174,67.8176211213862
"PITG_00800",72.7652656021878,83.5757975156948
"PITG_00804",65.6234119366771,73.1696622038436
"PITG_00805",70.3563548657354,71.7385469930875
"PITG_00806",80.9472809522679,79.2955594736306
"PITG_00807",57.2704706077598,70.3257702199861
"PITG_00808",46.1189368031522,74.3398463597236
"PITG_00809",55.1725683487628,65.5939857895576
"PITG_00810",68.7360148722806,92.7029449092659
"PITG_00811",43.3352387358225,46.5741051487743
"PITG_00813",77.3312969845928,19.3031667309874
"PITG_00814",34.0696838997273,40.9780299487146
"PITG_00816",44.1833964007711,59.1608387597911
"PITG_00818",58.7374953420059,72.0096946639305
"PITG_00819",59.0515566594273,77.0432182820387
"PITG_00820",56.2536310285161,70.6880715222805
"PITG_00821",59.2223454856269,73.7795147679243
"PITG_00827",63.2377358345911,72.3255444199604
"PITG_00828",63.399498396459,75.8177275167701
"PITG_00829",67.7080150148173,57.6062022802867
"PITG_00830",59.840649481533,66.9550403938052
"PITG_00831",62.8934577639886,66.1019720662509
"PITG_00832",22.8918750581556,26.0178596665662
"PITG_00833",54.6340246141512,68.999125936411
"PITG_00834",39.1854818771256,21.3337757179077
"PITG_00839",44.9804553609424,56.9380005138951
"PITG_00840",63.1011243285826,72.4209140112391
"PITG_00841",62.2929782657731,70.77815788474
"PITG_00842",44.6603262568114,51.9323650736634
"PITG_00843",76.7524491687412,83.5274561419434
"PITG_00844",55.8167486650006,66.6527971142586
"PITG_00845",65.6505003812607,77.183764459895
"PITG_00846",62.1252815594244,73.4147721445546
"PITG_00847",58.823646157054,62.43626778672
"PITG_00848",58.4361250872614,65.1596290269243
"PITG_00849",44.250347211164,40.5771032525715
"PITG_00850",57.4964044371179,63.8895228158902
"PITG_00851",57.2289585648252,71.5726714496153
"PITG_00852",72.7425341975225,74.8237257572337
"PITG_00853",49.1472418078933,59.290199571007
"PITG_00854",56.3283999649802,63.1595136043926
"PITG_00855",50.2087524994574,61.1786962593876
"PITG_00856",62.588924179043,69.0024630942684
"PITG_00857",66.0573444764585,72.8946681482321
"PITG_00858",62.8648011002858,73.7019861286647
"PITG_00859",72.8227605625988,72.8426129419032
"PITG_00860",62.0734411071464,63.953489932952
"PITG_00861",57.0618673079292,58.0262444689782
"PITG_00862",59.5538061775899,64.3129757924772
"PITG_00863",73.6498171936374,79.0058413766622
"PITG_00864",59.3662889589086,68.0092703754131
"PITG_00865",37.3841026219576,37.8694051229177
"PITG_00866",60.9007557278833,71.3521753886272
"PITG_00867",53.8633132059834,67.431266632069
"PITG_00868",60.0264499019691,68.6707452857215
"PITG_00869",54.0319054211174,42.2992092218924
"PITG_00870",58.0761663364665,67.755471782097
"PITG_00871",65.3607001779276,72.5903842415392
"PITG_00872",62.0879201775828,38.2641377138002
"PITG_00874",70.010190760819,76.6117117739177
"PITG_00875",61.175018258715,44.5513727783824
"PITG_00877",55.737923154115,75.3882117574609
"PITG_00878",67.4194423177792,73.7166029188647
"PITG_00879",53.0817062605746,72.4931154214414
"PITG_00880",57.633874509651,70.2020863724099
"PITG_00881",73.6076094702106,81.1267928145463
"PITG_00882",62.1052927168536,74.5462228303545
"PITG_00883",29.354218400257,49.7020026580994
"PITG_00884",39.2116827541296,49.5921086718154
"PITG_00885",62.5908109340969,71.1052951980521
"PITG_00886",67.5218603649408,75.7380156675675
"PITG_00887",66.9805295899675,84.1284953348761
"PITG_00888",56.1178518750963,61.379286720093
"PITG_00889",55.9764885853705,61.3305568721769
"PITG_00891",64.4319282589222,71.4833111948804
"PITG_00892",63.5104413843216,70.8082798469719
"PITG_00893",52.4310005156098,62.0898867149111
"PITG_00894",55.6170085634792,63.288937831607
"PITG_00896",63.7478208353339,71.3341582629732
"PITG_00897",66.6209890478317,72.1556370314665
"PITG_00898",56.645106850988,62.3869538957892
"PITG_00899",57.0889080290323,60.4077743154504
"PITG_00903",69.5014369783552,68.234556797442
"PITG_00904",113.94574793057,116.98754581312
"PITG_00905",63.4907526360164,76.246547169917
"PITG_00906",48.2440282664073,49.9266258139601
"PITG_00907",66.2029682742387,69.7632049274146
"PITG_00908",54.864373516328,71.7279237117486
"PITG_00909",58.6590870739895,64.859970624095
"PITG_00910",54.9617798000022,62.4610727651634
"PITG_00911",65.9308913478112,70.6026298963312
"PITG_00912",67.8948159016015,77.3298161436455
"PITG_00913",47.2904001931564,53.3007487566242
"PITG_00914",54.8216844721507,69.4006894170703
"PITG_00915",67.4614470123706,72.6938776292746
"PITG_00916",48.550784423382,52.2639082375431
"PITG_00917",31.0359251092016,72.8204744473237
"PITG_00918",58.0174647611585,69.5779804726353
"PITG_00919",62.4130972317972,71.1189847723106
"PITG_00920",62.0356544860483,64.4377567875875
"PITG_00921",67.3698996364291,69.9980580394181
"PITG_00923",66.6811418720723,75.416131824425
"PITG_00925",54.8322610571498,89.8795920008989
"PITG_00926",79.6751420161219,85.4253415393272
"PITG_00927",62.8885640533039,76.4161294852198
"PITG_00928",69.8605154131824,76.8638728378228
"PITG_00929",54.9229719867479,66.6385571759514
"PITG_00930",72.7192506650425,77.2268290020159
"PITG_00931",58.3430046252231,66.2577150796562
"PITG_00932",58.6372232723515,66.5061725853994
"PITG_00933",62.1160121662515,63.8894685350683
"PITG_00934",60.5778469443345,67.8183243488103
"PITG_00935",73.9017154744041,84.0229861313001
"PITG_00936",56.1287401086657,68.2541854516116
"PITG_00937",64.2032385163383,72.8601652341476
"PITG_00938",65.1306306007863,77.0936338394566
"PITG_00939",69.2628777675925,73.2160607407384
"PITG_00940",47.1179032152964,70.117976623597
"PITG_00941",64.8812845157415,72.9494298906308
"PITG_00942",59.86279699182,69.4283108234247
"PITG_00943",56.1017880476201,62.158393267116
"PITG_00944",62.4784304362516,76.2441682304745
"PITG_00945",52.6399889689869,54.0023734452342
"PITG_00946",61.797048176129,59.1371284439238
"PITG_00947",56.1155688642693,64.5310821213064
"PITG_00948",66.8767073675228,60.1812369700541
"PITG_00952",57.2178372534137,72.6178095579871
"PITG_00953",51.4728710709882,64.4284277402784
"PITG_00954",66.217747265447,68.7144216238338
"PITG_00955",56.7163243338162,65.7823198041334
"PITG_00957",57.49213436953,67.5994310449581
"PITG_00960",55.7546599950176,67.672482163982
"PITG_00961",65.0021727772862,68.6013264723436
"PITG_00962",52.8391434166827,62.3932674984568
"PITG_00963",63.3263268197944,75.4725372371284
"PITG_00964",58.9823242262418,69.9403687939933
"PITG_00965",61.0543695604435,72.8112117862215
"PITG_00966",59.9642483066876,74.7694030074382
"PITG_00967",48.7101710299943,62.7188256343112
"PITG_00968",63.1958927080724,66.5128446685438
"PITG_00970",57.9852945196809,72.4022536262153
"PITG_00971",65.056984425973,81.910730298204
"PITG_00972",65.8616306735936,80.0105644664246
"PITG_00973",67.1672173928165,69.2716857948611
"PITG_00974",58.9530434701141,68.1836345543469
"PITG_00977",77.1815732453582,76.4596995652432
"PITG_00978",47.6017573702681,66.2943103970809
"PITG_00979",52.3122747042274,63.5650055615992
"PITG_00980",60.8377331288881,72.4375258498443
"PITG_00981",58.7662668021289,74.8173091299929
"PITG_00982",60.678257430535,73.0168146721379
"PITG_00983",64.1650863750493,74.7109712452511
"PITG_00984",63.5106383609941,77.6116080219994
"PITG_00985",59.4429858889324,75.0851114574454
"PITG_00986",68.1208034651929,82.3912679722793
"PITG_00987",52.3417398509984,61.7008789775567
"PITG_00988",56.8202027081125,67.7451727869699
"PITG_00989",65.6651085195823,71.9989269255569
"PITG_00990",65.0945746644973,62.3263862757051
"PITG_00991",61.3274366307258,68.9020523053753
"PITG_00993",46.6417720052445,55.5699927866444
"PITG_00994",56.6139857845925,63.1029710177019
"PITG_00995",69.7875236933048,70.682810463827
"PITG_00996",53.1372890186546,66.7304321936916
"PITG_00997",46.1046342192878,52.6622651199742
"PITG_00998",63.4149694653205,69.7054897070143
"PITG_00999",58.3559718134006,64.5085906527432
"PITG_01000",121.358022572891,158.733423456668
"PITG_01001",66.5826470370637,75.8215973458143
"PITG_01002",74.0796466025807,77.5516706219373
"PITG_01003",59.5645883127024,70.5203967139168
"PITG_01004",50.8312220728721,59.0040026190197
"PITG_01005",57.036176108814,70.3932534450018
"PITG_01006",28.0825357571156,37.3251896212975
"PITG_01007",3.47046566008627,29.2811029518137
"PITG_01008",87.8886981482692,96.7604140676432
"PITG_01009",8.23471023111717,27.7148406895418
"PITG_01010",67.991328870218,71.6019323474741
"PITG_01012",0,7.22046650503055
"PITG_01013",14.1076261933398,28.286519136565
"PITG_01015",58.7500551174579,34.105685614325
"PITG_01016",19.6883911662822,19.6987170778366
"PITG_01017",62.9384392226703,66.1608579025947
"PITG_01019",65.0881747376607,72.5903068657276
"PITG_01020",51.9279688777706,73.5629780232074
"PITG_01022",57.9068287585292,70.6826417963793
"PITG_01023",50.4923152650359,59.9681220809158
"PITG_01024",58.4903428903577,81.6469603932341
"PITG_01025",59.5060643703889,67.244242466384
"PITG_01026",59.8378691792885,75.4215046280544
"PITG_01027",58.7898042005885,76.2547574196027
"PITG_01028",38.7620259013316,50.1539163278008
"PITG_01029",62.0491794164789,73.8134520350493
"PITG_01030",64.8295567529931,71.1613576324989
"PITG_01031",69.957653380515,76.5605328074446
"PITG_01033",58.6254961797056,77.6261088645945
"PITG_01034",67.3048859959425,75.0262613290614
"PITG_01035",62.9835051825892,77.7794661884641
"PITG_01036",53.0080851545948,64.3343352866069
"PITG_01038",64.0147041934994,70.0413706259285
"PITG_01039",58.2493793560548,55.6084179067761
"PITG_01040",55.6996533275555,74.5400424726249
"PITG_01041",46.921452797338,64.9729885831844
"PITG_01042",53.7390679260362,58.1280514820722
"PITG_01043",52.4421153442659,65.7473575568122
"PITG_01044",64.2187864440769,82.3848834860194
"PITG_01045",65.7239317337797,73.1416624170127
"PITG_01046",61.1712440288457,73.4195902080144
"PITG_01047",62.9714852213861,71.5904403164529
"PITG_01048",51.6896882996494,66.6474088410808
"PITG_01049",61.5667534822788,74.9450071985455
"PITG_01050",62.0937598322672,65.5388194537594
"PITG_01051",57.0037058981137,58.9469440761314
"PITG_01052",63.8466501141994,59.4226032221315
"PITG_01053",66.1748124881957,71.2293392607271
"PITG_01054",60.0107329503245,75.0407207269746
"PITG_01055",58.3660990491516,64.7389039594417
"PITG_01056",64.3668263688597,71.6046558590526
"PITG_01057",61.095650815707,72.5303536916797
"PITG_01058",68.6743006777007,78.47257270844
"PITG_01060",0.180592658501906,0
"PITG_01062",74.4412668089505,78.2361327713317
"PITG_01063",63.6649061092621,75.2783705508356
"PITG_01064",15.6056973941801,14.6918546468227
"PITG_01065",59.7679020585107,66.1762658345355
"PITG_01066",59.2653161565086,75.9296479907935
"PITG_01067",66.0811187032182,76.0699527529469
"PITG_01068",57.4743543284683,68.3670578171673
"PITG_01069",60.9733702751467,69.5425379772324
"PITG_01070",56.0121791496751,54.2627670960505
"PITG_01071",61.0917915944787,80.2739381528213
"PITG_01072",64.7634035882934,73.0342386575471
"PITG_01073",53.3512790088182,62.6728705683749
"PITG_01074",62.1539351377608,70.3495369502535
"PITG_01075",62.7092827907158,85.2733316468036
"PITG_01076",65.2241643070707,75.2410502526808
"PITG_01078",50.1358423890664,66.8894583404956
"PITG_01079",76.0185360758688,73.495493039907
"PITG_01080",68.4542089805904,74.9365329969827
"PITG_01081",76.9541606091428,78.2091928720034
"PITG_01082",53.7660543985033,55.3515102811801
"PITG_01083",62.4655638914203,63.0717515068642
"PITG_01084",59.5104274934668,67.1783339097056
"PITG_01085",81.84330247047,72.9005824669612
"PITG_01086",63.0146989742766,68.0909223555649
"PITG_01087",55.2637505636783,69.5206080849707
