"BL2009P4_1x.cov","BL2009P4_cov.sum","BL2009P4_cov.sd","IN2009T1_1x.cov","IN2009T1_cov.sum","IN2009T1_cov.sd","Pi1845A_1x.cov","Pi1845A_cov.sum","Pi1845A_cov.sd","Pi1845B_1x.cov","Pi1845B_cov.sum","Pi1845B_cov.sd","Pi1876_1x.cov","Pi1876_cov.sum","Pi1876_cov.sd","Pi1882_1x.cov","Pi1882_cov.sum","Pi1882_cov.sd","Pi1889_1x.cov","Pi1889_cov.sum","Pi1889_cov.sd","RS2009P1_1x.cov","RS2009P1_cov.sum","RS2009P1_cov.sd"
"PITG_00127",1259,36152,4.54115890531824,1259,31149,5.51090745096118,1259,10458,3.27558478886412,743,1491,1.30769053638735,785,1648,1.46685927591003,418,716,0.883880998649099,1259,21462,5.51340576862411,1259,40177,6.55896658447873
"PITG_00128",675,13581,3.49295178411786,675,14513,5.61879392288224,675,4560,2.60069229161158,234,459,1.05549290944995,423,927,1.5213222423225,95,178,0.694468116972056,675,13471,5.45166977851714,675,18330,8.74707807649846
"PITG_00129",1517,44475,6.87164900340161,1517,32996,5.6458715080806,1498,9235,3.78541670203764,779,1487,1.32944299736521,1005,1969,1.24539353465216,928,1485,0.970992536675619,1517,27440,6.50786835921258,1517,56927,6.17030837707438
"PITG_00130",987,20609,3.89672622305627,987,20213,4.76020567067986,987,7916,3.06514706050872,552,865,0.897890224609581,692,1354,1.09142749480651,352,431,0.637560242469344,987,14774,5.13825353933955,987,28639,5.24856211625632
"PITG_00131",1785,44040,5.25703016975127,1785,44824,6.82109686375956,1768,12653,4.0068617271035,961,1421,0.878802611352237,1005,2253,1.4005319054805,665,872,0.721240276813606,1758,31177,8.5820427105134,1778,57994,6.66082762027772
"PITG_00132",1321,27714,5.54283923425315,1321,29047,4.50410836655194,1296,9789,3.31977773818587,962,1793,1.20772513619113,834,1639,1.36943056689099,409,445,0.527353760630775,1321,32355,47.2916978241564,1321,37536,5.47464328366142
"PITG_00133",11706,309189,6.36246483514128,11706,272737,5.40126020389266,11480,70467,3.38479704744719,5769,9474,1.04271936567676,6879,14586,1.50157087862953,4979,7138,0.842660196265222,11706,213916,7.49811228203941,11706,396697,7.59941695332906
"PITG_00134",1502,40647,4.69788403173084,1502,37807,6.42348632176503,1483,8330,3.47373606597745,701,1249,1.13051790012018,1139,3051,1.85868673672014,850,950,0.604851850505086,1502,25175,6.47277873750746,1502,55189,6.9339856146829
"PITG_00135",945,33089,4.64523090053356,945,25842,6.41649816870473,932,5968,3.37237460868456,599,839,0.863643035829573,528,1155,1.51032229882488,458,729,1.06496029777422,945,19519,10.2349278718871,945,37807,7.88643897132679
"PITG_00136",988,33531,6.64448440854428,988,19698,3.68436953041045,979,5430,2.22288543592882,410,567,0.784607669371463,545,1594,1.90937102575869,454,546,0.658713829145814,988,18260,6.23587945426813,988,32310,5.82178020817867
"PITG_00137",868,25125,10.9390918881293,868,19221,8.84357193279277,688,2658,3.37037787267367,212,624,1.46996462787628,620,1563,1.51063877551725,316,414,0.689799772452028,868,15544,8.8803806879411,868,30997,13.4677374414177
"PITG_00138",525,14766,3.18743443493199,525,16132,4.62610612393031,472,4207,4.88862729657147,374,581,0.856081373507307,444,871,1.14582674893188,231,283,0.668896670167887,525,7346,6.55277598709441,525,19300,4.55987270798756
"PITG_00139",544,16771,5.61520907300817,544,15326,4.43154549716529,544,2652,2.8496712356012,218,259,0.633167572912007,444,1031,1.64032268617706,118,118,0.412521357814639,544,8456,5.96381679985472,544,21824,4.65385057866456
"PITG_00140",5548,129317,6.18294300338214,5549,116578,5.11582795075656,5548,38456,3.58469493863553,3636,6391,1.14205791105212,3112,6513,1.37377651566263,2244,3024,0.797439996163571,5548,109317,7.17371998182582,5548,170760,6.41166683355777
"PITG_00141",5946,166134,6.48682334376123,5946,156208,6.68708226012224,5559,27612,2.90353909520469,2539,3758,0.886954618197889,3734,8852,1.93257869008904,2394,3903,0.964032816499795,5946,97207,7.82026510517456,5946,225237,7.87661346982748
"PITG_00142",870,24637,4.04246813417195,870,21053,4.16000448827084,860,4318,3.01679666652631,331,479,0.789221632718489,631,1647,1.49223483772501,475,723,0.921649887074625,870,15575,6.46070670963447,870,32012,6.25278594839536
"PITG_00143",973,27941,5.69940706744931,973,27177,5.37870232656622,960,5664,3.06494917424026,658,1237,1.13328340019018,642,1259,1.24057526151162,609,925,0.869955810911233,973,19178,6.8272533377755,973,41167,8.28714886488295
"PITG_00144",1314,38569,6.35302266194796,1314,33652,5.25673681854149,1250,7974,4.45215194948392,466,615,0.733881134004243,650,1402,1.29681387783303,566,693,0.665499313562358,1314,25601,9.69379366855632,1314,52395,6.72698359729621
"PITG_00145",711,18563,3.24941187328355,711,17199,4.07247149387953,704,3715,2.20306904181128,186,273,0.733674156470746,416,884,1.45491191666297,508,814,1.04280145592926,711,14023,5.86183842659502,711,25903,7.15546099257093
"PITG_00146",1735,36250,5.64426369627917,1735,35262,5.10884736743076,1724,12108,3.3013061403656,1059,1813,0.999565468381772,844,1668,1.18341399081368,873,1170,0.782967709783436,1735,31332,8.08554334733148,1735,55927,9.34712869925529
"PITG_00147",891,24512,5.08320087484866,891,19500,4.34887603099323,891,7345,4.56072022609295,614,1154,1.33128697048877,614,1197,1.30552374048751,393,627,0.91416922300504,891,19882,19.6466542017809,891,26214,7.2363914681261
"PITG_00148",2652,64727,5.9353804383455,2652,67163,6.28667497549793,2583,15709,3.73920989524085,1385,2407,1.12360171196583,1736,4236,4.51857765764416,1312,1806,0.790556583305166,2660,53281,6.46047180341888,2652,101598,6.8906771426281
"PITG_00149",5349,133799,5.51748048688842,5349,127902,5.27869507165146,5265,29998,3.19207732231348,2235,3335,0.944583700031787,3707,8078,1.44214626404992,2654,3472,0.780793674802771,5349,98422,13.4559159995549,5349,186643,7.32921777450035
"PITG_00150",1395,40357,6.34613244392437,1395,27572,4.97763137428956,1395,10702,3.66726098256139,704,1512,1.22421382753743,877,1882,1.44407620407039,472,577,0.654057646579241,1395,26080,9.72917043362827,1395,41291,8.63341574879272
"PITG_00151",429,11192,4.20075483666246,429,9648,5.89297118092893,429,3304,3.71527814892135,253,664,1.54395898167029,298,398,0.731085332541781,136,285,1.10401173261782,429,6887,4.7246042458421,429,15843,7.87102549130785
"PITG_00152",4503,122746,5.26881969618066,4503,110234,6.55384645877768,4492,24894,2.91346160624043,2364,3349,0.835445899734949,2721,5188,1.34173989153447,1815,2807,0.967855453841451,4503,93517,8.64822963697932,4503,162212,6.99485115655068
"PITG_00153",1494,41845,5.40712777088239,1494,37116,5.49878811452667,1406,9912,5.14625074583418,762,1045,0.833837139271859,963,3077,3.37494988931931,502,655,0.715269621163064,1488,27452,8.03367384268828,1494,41898,9.59972804430841
"PITG_00154",2106,57545,5.59468254717279,2106,54351,5.3885210705358,1760,7966,2.9068186658011,738,987,0.707083812081131,1465,3485,1.89962323582896,950,1356,0.841587116993706,2106,34563,6.5000666047957,2106,79840,6.95445712182679
"PITG_00155",1187,28700,4.14657017887413,1187,27522,6.11882434039163,1169,7242,3.05153440189327,778,1100,0.847883696359781,659,1302,1.17372099192383,612,1033,0.989838855776222,1187,20552,4.98630412467801,1187,41473,5.62978353375783
"PITG_00156",1747,45143,5.25165348124453,1747,37904,4.50576886647873,1710,15188,8.8021775003031,1140,2784,2.18652650692121,971,2593,2.43192741890492,750,1377,1.24022803305426,1747,33480,13.4085475459843,1747,59978,4.89953134537861
"PITG_00157",375,14176,5.68641248833764,375,10170,2.9558244866233,375,1338,1.46073016684152,126,144,0.577436710887188,221,497,1.4791865568194,29,29,0.267476488713046,375,5452,5.04715447266524,375,14485,3.97779039157256
"PITG_00158",551,16359,3.90475957459908,551,12796,4.72316200898735,551,3244,3.78057802061258,372,634,1.01488671797483,364,874,1.70648771266588,290,417,0.803867897584056,551,9583,6.42089272522752,551,20765,7.4500375100513
"PITG_00159",2676,75029,5.8451413793608,2676,70978,6.54004113729237,2446,11492,3.26979710974148,1068,1676,0.967569055667283,1762,3309,1.26302791424999,1449,2146,1.00373692337776,2676,41611,5.46760689371851,2676,102341,6.73097608105051
"PITG_00160",8298,223862,5.00793536842269,8298,211115,5.36338060017557,8030,42094,3.00291200262511,3486,5271,0.917652645230845,5413,13484,1.78941035622921,4360,6445,0.897495105415164,8298,156813,8.01312752904722,8298,302529,7.130373115013
"PITG_00162",454,12405,3.76266165118862,454,10411,3.26966229494489,454,5356,3.83470754565362,321,693,1.26349913528412,316,878,1.79649992129372,203,203,0.497746084396549,454,11095,8.2247369742297,454,15250,5.55522095117717
"PITG_00163",1555,40694,6.85852527858032,1555,40839,6.40148710774401,1555,10585,3.12935639067861,923,1423,1.0836312396963,847,1645,1.33625588567859,733,948,0.717520803812425,1555,29734,6.94017588929859,1555,53893,5.59681324779998
"PITG_00164",1426,35086,6.31439076397784,1426,29611,5.12279397735223,1395,9337,3.36016471643603,706,1203,1.12456679486822,666,1551,1.57302764879028,683,844,0.714003114715634,1426,23685,8.58474510268871,1426,48436,5.98057582698048
"PITG_00165",1289,38434,5.03950167227738,1289,32405,5.21471164825163,1139,5919,3.57889735547834,721,1287,1.21583652694899,875,1586,1.19281228644014,768,1254,1.00157083568334,1289,26612,13.3869483100003,1289,48755,4.97454889256419
"PITG_00166",1163,37217,5.41409195404734,1163,26050,3.51207393233911,1111,6584,3.14351517644672,653,979,0.854717132685848,924,2340,1.36775991539999,553,970,1.04748351221111,1163,18626,5.84949807415773,1163,38599,5.23068395521947
"PITG_00167",1805,46197,3.74249677766251,1805,43001,5.62888804847283,1707,9943,3.18386286751647,1096,1661,1.0155421671273,877,1895,1.32716635966113,829,1053,0.71206788936842,1805,31232,5.76119527321914,1805,62243,6.84216935794104
"PITG_00169",2737,74370,6.02898540227678,2737,70219,5.22218686828204,2589,16062,3.7847149925934,1363,2547,1.13760970429224,2001,5211,1.55758474485366,1836,2824,0.907698265719464,2737,50381,5.50474180618197,2737,104421,8.06389132482391
"PITG_00170",1963,60026,5.65706102189128,1963,51421,5.5471417299173,1831,9589,3.45230947253078,981,1469,1.06794698563222,1270,2262,1.32517707039909,850,1220,0.900156515085691,1963,29031,5.21498501018799,1963,83999,9.10759016742853
"PITG_00171",1383,36684,5.43005047582384,1383,35286,5.81812347932873,1382,9789,3.35799003528556,640,1068,1.07101457102929,757,2143,1.91693594346909,482,568,0.605523072051613,1383,26184,6.83730436447249,1383,53619,8.40460561727135
"PITG_00172",933,23663,3.20399964349333,933,20917,5.30700609965032,933,6579,2.92494278338518,542,947,1.22815238818229,422,1024,1.3671986373093,415,591,0.834243416035163,933,16020,6.44637033456186,933,27365,6.06282591151149
"PITG_00173",848,21718,5.25608436871048,848,18106,3.07199682047972,817,4282,3.19125128799682,141,279,0.876834469579034,557,1409,1.77409762062645,321,576,0.96378013934845,848,13745,5.26758094402016,848,32619,5.24139912270935
"PITG_00174",348,10300,8.55018717642658,348,10581,4.46564558155944,348,2901,3.60261824141578,254,356,0.751206698712324,209,368,0.934220652114686,167,167,0.500314585192637,348,5368,5.50322343875843,348,12321,4.3326621887308
"PITG_00175",1993,60510,4.66206867647836,1993,57316,6.48232510393499,1771,7382,3.15507326251973,544,678,0.6133352134923,1589,4395,1.67203939186233,1185,2057,1.16378260996846,1993,33144,7.99172707331053,1993,87451,7.6359780903439
"PITG_00176",1741,44257,5.31481512370507,1741,44567,4.3330032666409,1586,7387,3.14991573566552,892,1456,0.980366392418724,969,1915,1.19688532427195,996,1401,1.04760300525514,1741,28880,6.55181453566758,1741,64429,7.40626937318052
"PITG_00177",1194,26826,3.92652831208782,1194,26203,4.86907044542853,1191,6321,2.9308625393512,795,1417,1.27565078678223,687,985,0.96563598120773,577,792,0.790054093414551,1194,21989,9.43900544536709,1194,35994,4.52196309394877
"PITG_00178",1885,51850,4.51989980188538,1885,49297,4.78848267247046,1798,7709,2.67585812533721,714,1065,0.884907999784742,1106,2583,1.49015458586276,832,1072,0.730134398401574,1885,30792,6.32573451752355,1885,68498,4.49852898453051
"PITG_00179",958,28185,5.53316879554589,958,21483,4.3248557125881,869,5844,3.87936964445165,317,426,0.715967934524545,802,2454,2.0510380144166,371,467,0.703291029779297,958,19097,9.49689807983118,958,35624,8.49678327055714
"PITG_00180",1967,49267,5.27762783308096,1967,53253,4.76569303893795,1933,10059,3.24001644489274,958,1335,0.865566417383553,1093,2709,1.64593578254701,889,1477,0.971081332198233,1967,33680,7.25804959847847,1967,77719,6.16612561507624
"PITG_00181",933,26812,6.828105930939,933,28056,4.56772254623091,910,4045,2.41419170328471,445,713,0.960666530347516,649,1609,1.73644595700308,615,682,0.583642194126705,933,17985,6.16516727254399,933,38458,6.58502960841623
"PITG_00182",354,8876,3.38304822381333,354,9236,4.53725758126349,354,3124,2.33287943692897,306,456,0.768741603499184,193,376,0.98520610627718,185,213,0.631646490606799,354,7820,5.68360978953982,354,12682,3.00384137583119
"PITG_00183",2133,52327,4.776969951299,2133,47937,5.25930810278903,2133,13561,3.09890630371435,1083,1698,0.938614733094268,1402,3303,1.60092431206337,1105,1556,0.879438659600301,2133,41062,5.40241811713074,2133,71446,6.27710661023066
"PITG_00184",1008,28406,4.46715241890767,1008,27739,7.61288054638875,984,5075,2.85981380117317,403,540,0.721849581276021,727,2215,2.66309384212555,475,731,0.878339116227775,1008,20721,8.56627743086554,1008,32586,4.57248411792252
"PITG_00185",3985,113512,5.19976142669546,3986,119023,6.51051008855774,3697,18741,3.71008082443143,1664,2720,0.966425545222802,3056,6422,1.42967873561752,1851,2989,1.02412859641875,3986,74604,10.6922931448156,3986,154594,7.49401183910677
"PITG_00186",1618,46499,6.84614980445028,1618,39021,5.90351837611675,1482,6773,3.03749037183922,537,877,0.977053409364952,737,2304,2.19449324406526,805,1062,0.809245979086182,1618,28159,6.50661901745297,1618,57328,8.32647404936702
"PITG_00187",1771,46168,4.62158994510548,1771,46109,7.23647223778141,1749,9266,3.43672573568854,960,1754,1.12717756995687,898,1968,1.43701794017262,1051,1604,0.991276184748058,1771,32355,6.38653797478856,1771,62249,9.44913967813532
"PITG_00188",3667,108845,6.30699611919794,3667,95878,5.15683259770628,3566,21799,3.26071033914865,1938,2778,0.908749598364341,2103,4367,1.375331709631,2159,3241,0.924083870423748,3667,88267,9.86248474014257,3667,130502,6.49012450256878
"PITG_00189",1889,48888,4.08302094530975,1889,43426,4.48046409988902,1839,10475,3.43957988658983,1168,1692,0.905624862511019,1105,2902,1.63932183131081,1056,1592,0.91951070043778,1889,32524,8.16395733789622,1889,70565,8.3734643222713
"PITG_00190",1683,43719,4.53616045118915,1683,37350,5.45338181020957,1683,9725,3.04312374118039,653,950,0.819557027420667,1100,2509,1.49962485379399,874,1031,0.660330400967832,1683,29996,5.52775048156204,1683,65940,9.15685903023305
"PITG_00191",1047,25597,4.82711758037898,1047,21945,6.69667272668048,1047,7951,3.08088588324856,716,1309,1.03865879114472,564,1204,1.35745850484039,546,673,0.690278753480212,1047,14104,5.48950515389851,1047,36207,4.37081052162807
"PITG_00192",2269,59487,7.07661158715388,2269,66839,5.80120197814213,2206,9750,2.15695730645029,793,1004,0.664594790014032,1662,4859,3.40709314854637,1326,2374,1.0931365626769,2269,50342,30.5591683911781,2269,91759,7.03102090360003
"PITG_00193",2741,75073,4.86801803366125,2741,65784,6.56038765099951,2673,15144,3.20649080104965,1443,2432,1.06848785178354,1894,3354,1.25534013518988,1860,2488,0.757841627302378,2741,52309,8.7479862223724,2741,98104,7.09283161685592
"PITG_00194",1305,32862,6.27745250760143,1305,27373,5.66492919600586,1206,7639,3.81804775487863,716,1099,0.96148290709022,856,2131,2.05469370296597,733,986,0.78669058228525,1272,27094,17.1185617580748,1305,44693,4.80406384767666
"PITG_00195",548,13376,6.02507460258949,543,12743,4.02684794393215,542,2785,3.51891284283383,159,159,0.453017071789063,419,1112,1.39482408930776,187,291,0.791565364706696,553,11176,6.91323914587908,553,19045,5.80483004389077
"PITG_00196",805,28157,7.73677635405384,805,28889,3.36182716612164,805,10100,13.0679197369258,475,1688,2.45771256249218,663,2347,2.1706591327116,409,933,1.4445157932079,805,16549,15.9149075885218,805,41280,8.98174709326177
"PITG_00197",2757,84149,6.54730254949874,2757,75698,6.08759446529198,2661,15592,3.16437968300252,1530,1969,0.752541769521642,1840,4236,1.55867190069085,1739,2744,0.971834614881478,2757,54237,6.81497221766673,2757,104014,7.15556164924564
"PITG_00198",472,10756,7.25817696273243,472,9903,9.31825006463961,472,10005,7.05283003947546,469,1814,1.53542618072091,120,161,0.631922599869969,32,32,0.251663292709107,472,10552,5.7794208802347,472,8904,3.9934452753872
"PITG_00200",592,15443,4.05808220292338,592,11625,5.26697035306354,572,3620,4.33460657902255,268,548,1.1912894020661,290,559,1.16865468012394,472,771,0.88499112310134,592,11343,6.3629313376297,592,20832,7.18157197215343
"PITG_00201",1859,52995,5.57426869239515,1859,43860,3.97642117284444,1795,10971,3.20781686843091,1086,1941,1.08079999713508,953,2058,1.31761635397356,1229,2020,1.04810467157265,1859,35803,10.0829452249913,1859,62973,6.67836330384351
"PITG_00202",989,28982,4.45346965954066,989,32152,5.24183949793135,855,4600,3.88689419987774,520,914,1.40822929732734,597,1252,1.52145974495859,597,967,0.980328074879731,989,17666,6.74201419052458,989,39985,7.24655202292376
"PITG_00203",1470,31340,4.75425558293052,1470,30828,4.99071977439887,1399,11155,3.99352806934934,804,1633,1.3418249184868,767,1594,1.2347201257812,751,925,0.739317927924478,1451,29184,8.5004409137432,1470,47513,7.59620858643342
"PITG_00204",3202,82154,5.68965925632858,3202,84746,5.96713179007605,3095,15677,2.70722642645198,1779,2491,0.870051430036761,2039,4780,1.67961246392646,1664,2815,1.09673145087909,3202,63301,7.7322509675407,3202,118844,5.83917667268269
"PITG_00205",736,13835,3.941896984166,736,12751,4.35521267874231,713,4748,4.8330268442025,292,537,1.03883391814776,338,540,0.935908266208062,129,129,0.380457915382381,736,13075,8.21615594426272,736,21021,6.01033674691347
"PITG_00206",1726,49832,6.3800161790805,1726,47536,5.7488791282705,1624,5985,2.90224132100943,502,527,0.491133537590012,1220,2818,1.56540813469717,914,1262,0.828220735094986,1726,29071,5.95638496404415,1726,72154,10.3692916187896
"PITG_00207",1220,30029,5.67098765617744,1220,30903,4.85117966158591,1155,6832,3.73076692131322,648,1166,1.1505285856096,706,1669,1.58068563816497,742,1085,0.876294998767258,1220,22079,6.07212546379205,1220,50121,7.03633127222051
"PITG_00208",2334,60100,6.28941493325851,2334,60541,8.53816320301457,2148,11961,3.52729352593277,1536,2674,1.15651887870854,1376,4173,5.72471871105519,1426,1875,0.775408008457984,2329,43386,7.83502039115821,2334,78464,7.50987629603085
"PITG_00209",1943,59973,6.62599538567268,1943,53943,5.08555142359291,1888,8606,2.65934215530132,1001,1761,1.15506143052055,1256,2561,1.42679881295197,770,1138,0.840369886915593,1943,35370,6.22564427682587,1943,74826,5.31294271606612
"PITG_00210",1659,44990,4.96559981666895,1659,47830,5.1027680265008,1614,7553,2.78416760934002,361,407,0.490655316185629,1028,2151,1.46862860295231,1079,1636,1.02991477659675,1659,32289,6.56766167161339,1659,64649,7.35094629287732
"PITG_00211",945,29274,6.26553436699176,945,25215,6.41178419739993,853,4119,3.16518911198187,456,620,0.909709579068773,469,843,1.13914854287935,353,449,0.673079194588679,945,14680,6.77913769727185,945,39199,7.87480749231261
